Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-14,2006,4,14,,16.1,,-0.7,,7.7,,10.3,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-15,2006,4,15,,15.5,,4,,9.8,,8.2,,0,,,M,,M,9.4,,,,29,,50,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-16,2006,4,16,,12.3,,3.8,,8.1,,9.9,,0,,,M,,M,0,,,,30,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-17,2006,4,17,,12.7,,4.9,,8.8,,9.2,,0,,,M,,M,0,,,,3,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-18,2006,4,18,,19.9,,3.3,,11.6,,6.4,,0,,,M,,M,0,,,,2,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-19,2006,4,19,,23.8,,4.6,,14.2,,3.8,,0,,,M,,M,0,,,,35,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-20,2006,4,20,,20.8,,4.5,,12.7,,5.3,,0,,,M,,M,0,,,,4,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-21,2006,4,21,,19.2,,5.5,,12.4,,5.6,,0,,,M,,M,0,,,,4,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-22,2006,4,22,,14.7,,5,,9.9,,8.1,,0,,0,,,M,6.9,,,,14,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-23,2006,4,23,,7.6,,4.7,,6.2,,11.8,,0,,0,,,M,44.8,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-24,2006,4,24,,9.6,,5.8,,7.7,,10.3,,0,,,M,,M,7.6,,1,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-25,2006,4,25,,8.8,,0.7,,4.8,,13.2,,0,,,M,,M,2.7,,1,,30,,50,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-26,2006,4,26,,11.3,,-0.1,,5.6,,12.4,,0,,,M,,M,2.5,,1,,24,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-27,2006,4,27,,8.7,,-1.7,,3.5,,14.5,,0,,,M,,M,0,,,,30,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-28,2006,4,28,,12.8,,-2.7,,5.1,,12.9,,0,,,M,,M,0,,1,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-29,2006,4,29,,15.9,,1.3,,8.6,,9.4,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-04-30,2006,4,30,,21.2,,2.3,,11.8,,6.2,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-01,2006,5,1,,22.7,,7.8,,15.3,,2.7,,0,,,M,,M,0,,,,11,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-02,2006,5,2,,14.8,,8,,11.4,,6.6,,0,,,M,,M,17.2,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-03,2006,5,3,,12.6,,8.6,,10.6,,7.4,,0,,,M,,M,3.2,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-04,2006,5,4,,23.9,,5.1,,14.5,,3.5,,0,,,M,,M,0.6,,,,28,,57,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-05,2006,5,5,,18.8,,8.9,,13.9,,4.1,,0,,,M,,M,0,,,,21,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-06,2006,5,6,,12.5,,1.1,,6.8,,11.2,,0,,,M,,M,5.4,,,,29,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-07,2006,5,7,,13.3,,0,,6.7,,11.3,,0,,,M,,M,0,,,,29,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-08,2006,5,8,,21.6,,4.5,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-09,2006,5,9,,23,,10.4,,16.7,,1.3,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-10,2006,5,10,,20.2,,11.7,,16,,2,,0,,,M,,M,0,,,,5,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-11,2006,5,11,,,M,11.3,E,,M,,M,,M,,M,,M,,M,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-12,2006,5,12,,18.5,,13.5,,16,,2,,0,,,M,,M,5.4,,,,9,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-13,2006,5,13,,13.5,,10.5,,12,,6,,0,,,M,,M,12.2,,,,6,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-14,2006,5,14,,21.2,,10.6,,15.9,,2.1,,0,,,M,,M,1.4,,,,13,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-15,2006,5,15,,19.6,,11,,15.3,,2.7,,0,,,M,,M,4.4,,,,11,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-16,2006,5,16,,16.9,,11.4,,14.2,,3.8,,0,,,M,,M,13.4,,,,26,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-17,2006,5,17,,14.6,,11.6,,13.1,,4.9,,0,,,M,,M,,M,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-18,2006,5,18,,16.6,,9.8,,13.2,,4.8,,0,,,M,,M,4.4,,,,4,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-19,2006,5,19,,11.8,,9.1,,10.5,,7.5,,0,,,M,,M,41.6,,,,27,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-20,2006,5,20,,11.3,,7.8,,9.6,,8.4,,0,,,M,,M,3.4,,,,26,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-21,2006,5,21,,13.6,,7.7,,10.7,,7.3,,0,,,M,,M,7,,,,24,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-22,2006,5,22,,10,,4.6,,7.3,,10.7,,0,,,M,,M,0.2,,,,30,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-23,2006,5,23,,15.6,,6.1,,10.9,,7.1,,0,,,M,,M,0,,,,26,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2006-05-24,2006,5,24,,20.1,,7.1,,13.6,,4.4,,0,,,M,,M,0,,,,31,,35,
