Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-01-24,2007,1,24,,-1.1,,-18.2,,-9.7,,27.7,,0,,,M,,M,0,,8,,31,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-01-25,2007,1,25,,-14.8,,-19.2,,-17,,35,,0,,,M,,M,0,,8,,30,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-01-26,2007,1,26,,-17.8,,-21.1,,-19.5,,37.5,,0,,,M,,M,0,,8,,30,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-01-27,2007,1,27,,-13.3,,-21.3,,-17.3,,35.3,,0,,,M,,M,0,,8,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-01-28,2007,1,28,,-8.9,,-18.2,,-13.6,,31.6,,0,,,M,,M,0,,7,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-01-29,2007,1,29,,-11.7,,-21.1,,-16.4,,34.4,,0,,,M,,M,0,,8,,25,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-01-30,2007,1,30,,-14.2,,-23.3,,-18.8,,36.8,,0,,,M,,M,0,,7,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-01-31,2007,1,31,,-9.3,,-19.7,,-14.5,,32.5,,0,,,M,,M,1,,8,,27,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-01,2007,2,1,,-2.2,,-11.6,,-6.9,,24.9,,0,,0,,,M,1.2,,7,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-02,2007,2,2,,0.1,,-6.9,,-3.4,,21.4,,0,,0,,,M,2.4,,10,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-03,2007,2,3,,-3.3,,-9.6,,-6.5,,24.5,,0,,,M,,M,0,,8,,26,,52,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-04,2007,2,4,,-8,,-16.8,,-12.4,,30.4,,0,,,M,,M,0,,8,,24,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-05,2007,2,5,,-15.3,,-22.3,,-18.8,,36.8,,0,,,M,,M,0,,8,,25,,54,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-06,2007,2,6,,-10.4,,-16.6,,-13.5,,31.5,,0,,,M,,M,1,,8,,26,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-07,2007,2,7,,-12.2,,-15.5,,-13.9,,31.9,,0,,,M,,M,0,,7,,27,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-08,2007,2,8,,-9.7,,-13.9,,-11.8,,29.8,,0,,0,,,M,1.2,,7,,27,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-09,2007,2,9,,-10.6,,-17,,-13.8,,31.8,,0,,,M,,M,1,,7,,28,,52,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-10,2007,2,10,,-7.3,,-14,,-10.7,,28.7,,0,,,M,,M,0,,7,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-11,2007,2,11,,-4.1,,-15.9,,-10,,28,,0,,,M,,M,0,,7,,25,,52,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-12,2007,2,12,,-6.1,,-21,,-13.6,,31.6,,0,,,M,,M,0,,6,,24,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-13,2007,2,13,,-14.6,,-23,,-18.8,,36.8,,0,,,M,,M,0,,6,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-14,2007,2,14,,-11.5,,-15.3,,-13.4,,31.4,,0,,0,,,M,12.4,,6,,2,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-15,2007,2,15,,-14,,-18,,-16,,34,,0,,,M,,M,0,,15,,26,,65,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-16,2007,2,16,,-5.9,,-14.2,,-10.1,,28.1,,0,,,M,,M,1,,6,,26,,57,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-17,2007,2,17,,-2.9,,-8.1,,-5.5,,23.5,,0,,,M,,M,0,,4,,24,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-18,2007,2,18,,-4.8,,-17.9,,-11.4,,29.4,,0,,,M,,M,2,,7,,29,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-19,2007,2,19,,-14.3,,-22.5,,-18.4,,36.4,,0,,,M,,M,0,,5,,28,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-20,2007,2,20,,-8.4,,-14.8,,-11.6,,29.6,,0,,,M,,M,0,,5,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-21,2007,2,21,,-3.6,,-13.9,,-8.8,,26.8,,0,,,M,,M,1,,4,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-22,2007,2,22,,-4.8,,-9.2,,-7,,25,,0,,,M,,M,0,,5,,4,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-23,2007,2,23,,-6.7,,-13.3,,-10,,28,,0,,,M,,M,0,,4,,32,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-24,2007,2,24,,-4.1,,-13.5,,-8.8,,26.8,,0,,0,,,M,1,,5,,27,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-25,2007,2,25,,-3,,-14.9,,-9,,27,,0,,,M,,M,0,,5,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-26,2007,2,26,,-1.8,,-10.6,,-6.2,,24.2,,0,,,M,,M,0,,5,,3,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-27,2007,2,27,,1.7,,-11.1,,-4.7,,22.7,,0,,,M,,M,0,,4,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-02-28,2007,2,28,,-1.7,,-9,,-5.4,,23.4,,0,,,M,,M,0,,5,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-01,2007,3,1,,-2.7,,-13.5,,-8.1,,26.1,,0,,,M,,M,0,,5,,6,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-02,2007,3,2,,-0.4,,-8.7,,-4.6,,22.6,,0,,0,,,M,33.8,,9,,3,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-03,2007,3,3,,3.1,E,-3.4,E,-0.2,E,18.2,E,0,E,,M,,M,1.2,E,27,,,M,,M
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-04,2007,3,4,,0.2,,-5.4,,-2.6,,20.6,,0,,,M,,M,0,,23,,28,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-05,2007,3,5,,-1.8,,-19.1,,-10.5,,28.5,,0,,,M,,M,1,,22,,31,,61,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-06,2007,3,6,,-16.7,,-24.1,,-20.4,,38.4,,0,,,M,,M,0,,21,,28,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-07,2007,3,7,,-9.6,,-22.6,,-16.1,,34.1,,0,,,M,,M,0,,21,,25,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-08,2007,3,8,,-12.7,,-19.6,,-16.2,,34.2,,0,,,M,,M,0,,21,,32,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-09,2007,3,9,,-8.7,,-22.7,,-15.7,,33.7,,0,,,M,,M,0,,20,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-10,2007,3,10,,3.1,,-10.5,,-3.7,,21.7,,0,,,M,,M,2.2,,20,,14,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-11,2007,3,11,,3.9,,-0.7,,1.6,,16.4,,0,,,M,,M,0,,19,,26,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-12,2007,3,12,,6.9,,-1.3,,2.8,,15.2,,0,,,M,,M,0,,15,,24,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-13,2007,3,13,,7,,1.5,,4.3,,13.7,,0,,,M,,M,0,,11,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-14,2007,3,14,,8.5,,4,,6.3,,11.7,,0,,,M,,M,6.3,,8,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-15,2007,3,15,,6.5,,-7.8,,-0.7,,18.7,,0,,,M,,M,0,,6,,31,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-16,2007,3,16,,-5.7,,-10.4,,-8.1,,26.1,,0,,0,,,M,6.5,,1,,4,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-17,2007,3,17,,-3.8,,-7.8,,-5.8,,23.8,,0,,,M,,M,7.4,,13,,3,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-18,2007,3,18,,-0.9,,-7.1,,-4,,22,,0,,,M,,M,1.1,,10,,32,,59,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-19,2007,3,19,,1.9,,-9.9,,-4,,22,,0,,,M,,M,0,,2,,23,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-20,2007,3,20,,2.1,,-13.1,,-5.5,,23.5,,0,,,M,,M,1.2,,1,,29,,63,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-21,2007,3,21,,1.5,,-13.8,,-6.2,,24.2,,0,,,M,,M,0,,1,,12,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-22,2007,3,22,,13.2,,0.7,,7,,11,,0,,0,,,M,3.9,,1,,24,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-23,2007,3,23,,6.4,,-1.9,,2.3,,15.7,,0,,,M,,M,0,,2,,28,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-24,2007,3,24,,5.8,,-1.8,,2,,16,,0,,,M,,M,0,,1,,1,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-25,2007,3,25,,6.2,,-5.1,,0.6,,17.4,,0,,,M,,M,1.8,,3,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-26,2007,3,26,,5.3,,1.2,,3.3,,14.7,,0,,,M,,M,9.2,,2,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-27,2007,3,27,,12.5,,2.3,,7.4,,10.6,,0,,,M,,M,0,,2,,33,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-28,2007,3,28,,7.6,,-1.3,,3.2,,14.8,,0,,,M,,M,0,,1,,33,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-29,2007,3,29,,10.3,,-5.3,,2.5,,15.5,,0,,,M,,M,0,,1,,31,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-30,2007,3,30,,11,,-2,,4.5,,13.5,,0,,,M,,M,0,,1,,31,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-03-31,2007,3,31,,7.6,,-4.7,,1.5,,16.5,,0,,,M,,M,0,,1,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-01,2007,4,1,,13.7,,-1.9,,5.9,,12.1,,0,,,M,,M,0,,1,,16,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-02,2007,4,2,,8.9,,4.4,,6.7,,11.3,,0,,,M,,M,8.4,,1,,14,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-03,2007,4,3,,9.1,,4.6,,6.9,,11.1,,0,,,M,,M,0,,1,,14,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-04,2007,4,4,,4.6,,0.3,,2.5,,15.5,,0,,0,,,M,27.1,,1,,14,,50,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-05,2007,4,5,,2.8,,-1.7,,0.6,,17.4,,0,,,M,,M,9.3,,3,,26,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-06,2007,4,6,,-0.4,,-3.9,,-2.2,,20.2,,0,,,M,,M,0,,2,,24,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-07,2007,4,7,,0.5,,-5.1,,-2.3,,20.3,,0,,,M,,M,0,,1,,27,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-08,2007,4,8,,1.5,,-4.5,,-1.5,,19.5,,0,,,M,,M,1,,,,24,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-09,2007,4,9,,4.9,,-1.2,,1.9,,16.1,,0,,,M,,M,0,,,,29,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-10,2007,4,10,,6,,-2.5,,1.8,,16.2,,0,,,M,,M,0,,,,28,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-11,2007,4,11,,5.7,,-4.1,,0.8,,17.2,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-12,2007,4,12,,4.6,,0.4,,2.5,,15.5,,0,,0,,,M,20.7,,,,10,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-13,2007,4,13,,3.3,,0.5,,1.9,,16.1,,0,,,M,,M,1,,4,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-14,2007,4,14,,6.9,,1.7,,4.3,,13.7,,0,,,M,,M,0,,1,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-15,2007,4,15,,5.1,,0.2,,2.7,,15.3,,0,,0,,,M,14.4,,,,5,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-16,2007,4,16,,4,,0.3,,2.2,,15.8,,0,,,M,,M,27.6,,8,,3,,76,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-17,2007,4,17,,5.7,,0.9,,3.3,,14.7,,0,,,M,,M,6.6,,3,,5,,65,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-18,2007,4,18,,12.5,,3.4,,8,,10,,0,,,M,,M,0,,,,4,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-19,2007,4,19,,,M,2.8,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-20,2007,4,20,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-21,2007,4,21,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-22,2007,4,22,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-23,2007,4,23,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-24,2007,4,24,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-25,2007,4,25,,13,,4,,8.5,,9.5,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-26,2007,4,26,,,M,2,E,,M,,M,,M,,M,,M,,M,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-27,2007,4,27,,12.8,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-28,2007,4,28,,9.9,,7.2,,8.6,,9.4,,0,,,M,,M,3.5,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-29,2007,4,29,,11.6,,5.8,,8.7,,9.3,,0,,,M,,M,1.6,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-04-30,2007,4,30,,14.5,,4.6,,9.6,,8.4,,0,,,M,,M,0.7,,,,31,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-01,2007,5,1,,14.6,,1.4,,8,,10,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-02,2007,5,2,,16.1,,3.6,,9.9,,8.1,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-03,2007,5,3,,16.7,,1.7,,9.2,,8.8,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-04,2007,5,4,,17.5,,1.9,,9.7,,8.3,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-05,2007,5,5,,14.3,,6.4,,10.4,,7.6,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-06,2007,5,6,,15.8,,3.7,,9.8,,8.2,,0,,,M,,M,,M,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-07,2007,5,7,,21.4,,6.9,,14.2,,3.8,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-08,2007,5,8,,26.5,,9.9,,18.2,,0,,0.2,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-09,2007,5,9,,,M,13.5,E,,M,,M,,M,,M,,M,,M,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-10,2007,5,10,,29.9,,15.2,,22.6,,0,,4.6,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-11,2007,5,11,,25.5,,7.1,,16.3,,1.7,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-12,2007,5,12,,14.2,,3.8,,9,,9,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-13,2007,5,13,,16.4,,0.3,,8.4,,9.6,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-14,2007,5,14,,21.1,,6.7,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2007-05-15,2007,5,15,,,M,10.2,E,,M,,M,,M,,M,,M,,M,,,,,<31,
