Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-01,2002,1,1,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-02,2002,1,2,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-03,2002,1,3,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-04,2002,1,4,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-05,2002,1,5,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-06,2002,1,6,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-07,2002,1,7,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-08,2002,1,8,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-09,2002,1,9,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-10,2002,1,10,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-11,2002,1,11,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-12,2002,1,12,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-13,2002,1,13,,,,,,,,,,,,,,,,,,,,,,,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2002-01-14,2002,1,14,,,,,,,,,,,,,,,,,,,,,,,
