Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-73.74,45.47,MONTREAL INTL A,7025251,2016-01-24,2016,1,24,,-6.5,,-16.8,,-11.7,,29.7,,0,,0,,0,T,0,T,2,,26,,32,
-73.74,45.47,MONTREAL INTL A,7025251,2016-01-25,2016,1,25,,-0.5,,-6.6,,-3.6,,21.6,,0,,0,,0.2,,0.2,,2,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-01-26,2016,1,26,,5.5,,-1.9,,1.8,,16.2,,0,,2.4,,2,,4.6,,2,,24,,76,
-73.74,45.47,MONTREAL INTL A,7025251,2016-01-27,2016,1,27,,1.8,,-6.9,,-2.6,,20.6,,0,,0,,0,T,0,T,0,,29,,54,
-73.74,45.47,MONTREAL INTL A,7025251,2016-01-28,2016,1,28,,1.2,,-7.4,,-3.1,,21.1,,0,,0,,1,,0.6,,0,,16,,43,
-73.74,45.47,MONTREAL INTL A,7025251,2016-01-29,2016,1,29,,1,,-7.5,,-3.3,,21.3,,0,,0,,0.8,,0.8,,1,,23,,46,
-73.74,45.47,MONTREAL INTL A,7025251,2016-01-30,2016,1,30,,-0.9,,-9.1,,-5,,23,,0,,0,,0,T,0,T,1,,23,,46,
-73.74,45.47,MONTREAL INTL A,7025251,2016-01-31,2016,1,31,,5.8,,-6.5,,-0.4,,18.4,,0,,2,,0,,2,,0,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-01,2016,2,1,,8.6,,0.2,,4.4,,13.6,,0,,0.2,,0,T,0.2,,1,,24,,74,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-02,2016,2,2,,0.2,,-6.2,,-3,,21,,0,,0,,0,T,0,T,0,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-03,2016,2,3,,8.2,,-5.2,,1.5,,16.5,,0,,15.2,,4.4,,20.4,,4,,15,,48,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-04,2016,2,4,,7.9,,-0.2,,3.9,,14.1,,0,,0,T,0,,0,T,,,23,,52,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-05,2016,2,5,,-0.1,,-5.9,,-3,,21,,0,,0,,0,,0,,,,27,,33,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-06,2016,2,6,,1.2,,-4.5,,-1.7,,19.7,,0,,0,,3,,2.4,,2,,22,,52,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-07,2016,2,7,,0.9,,-8.8,,-4,,22,,0,,0,,0.2,,0.2,,3,,4,,46,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-08,2016,2,8,,-5.8,,-9.1,,-7.5,,25.5,,0,,0,,0.2,,0.2,,2,,4,,56,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-09,2016,2,9,,-5.6,,-8.3,,-7,,25,,0,,0,,2.4,,1.8,,0,,6,,39,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-10,2016,2,10,,-4.7,,-8.9,,-6.8,,24.8,,0,,0,,1.8,,1.8,,2,,26,,32,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-11,2016,2,11,,-8.2,,-17.8,,-13,,31,,0,,0,,0.6,,0.6,,3,,24,,52,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-12,2016,2,12,,-6.2,,-19.8,,-13,,31,,0,,0,,5,,3.8,,3,,21,,46,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-13,2016,2,13,,-11,,-26.5,,-18.8,,36.8,,0,,0,,0,T,0,T,3,,26,,56,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-14,2016,2,14,,-19.7,,-27.6,,-23.7,,41.7,,0,,0,,0,,0,,3,,24,,46,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-15,2016,2,15,,-5.2,,-23.2,,-14.2,,32.2,,0,,0,,0,T,0,T,3,,12,,44,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-16,2016,2,16,,0.6,,-7.8,,-3.6,,21.6,,0,,13,,13.2,,26.8,,6,,23,,67,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-17,2016,2,17,,-0.7,,-10.8,,-5.8,,23.8,,0,,0,,0.2,,0.2,,6,,28,,50,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-18,2016,2,18,,,M,-15.4,E,,M,,M,,M,,M,,,,M,7,,,M,,M
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-19,2016,2,19,,1.2,,-15.6,,-7.2,,25.2,,0,,0,,3,,3,,7,,15,,59,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-20,2016,2,20,,4.2,,-0.2,,2,,16,,0,,3.8,,2.8,,6.8,,10,,14,,61,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-21,2016,2,21,,3,,-9.4,,-3.2,,21.2,,0,,0,,0.2,,0.4,,2,,30,,35,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-22,2016,2,22,,-7.5,,-13.8,,-10.7,,28.7,,0,,,M,0,,,M,0,,3,,32,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-23,2016,2,23,,-5.4,,-13.6,,-9.5,,27.5,,0,,0,,0,T,0,T,0,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-24,2016,2,24,,0.5,,-5.5,,-2.5,,20.5,,0,,19.8,,8.2,,31,,0,,6,,57,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-25,2016,2,25,,1.5,,-4,,-1.3,,19.3,,0,,1.2,,0.4,,1.6,,4,,29,,54,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-26,2016,2,26,,-4,,-12.7,,-8.4,,26.4,,0,,0,T,0,,0,T,3,,27,,56,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-27,2016,2,27,,3,,-11.2,,-4.1,,22.1,,0,,0,,0,T,0,T,3,,22,,67,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-28,2016,2,28,,2.3,,-8.7,,-3.2,,21.2,,0,,0.2,,4.6,,4.2,,4,,5,,48,
-73.74,45.47,MONTREAL INTL A,7025251,2016-02-29,2016,2,29,,1.7,,-9.8,,-4.1,,22.1,,0,,7.4,,0.8,,8.2,,6,,23,,80,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-01,2016,3,1,,-9.1,,-14.7,,-11.9,,29.9,,0,,0,,0.6,,0.6,,6,,4,,69,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-02,2016,3,2,,-7.6,,-14.3,,-11,,29,,0,,0,,8.4,,11.4,,8,,4,,74,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-03,2016,3,3,,-11.5,,-18.8,,-15.2,,33.2,,0,,0,,0,,0,,8,,29,,35,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-04,2016,3,4,,-4.8,,-18,,-11.4,,29.4,,0,,0,,0,,0,,8,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-05,2016,3,5,,-2.4,,-15.6,,-9,,27,,0,,0,,0,,0,,8,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-06,2016,3,6,,2.1,,-7.4,,-2.7,,20.7,,0,,0,,0,,0,,5,,21,,35,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-07,2016,3,7,,3.8,,-0.6,,1.6,,16.4,,0,,0.4,,6.4,,8.2,,4,,19,,48,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-08,2016,3,8,,3.9,,0.8,,2.4,,15.6,,0,,0,,0,,0,,3,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-09,2016,3,9,,11.4,,0.1,,5.8,,12.2,,0,,0.4,,0,,0.4,,2,,25,,39,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-10,2016,3,10,,8,,1.8,,4.9,,13.1,,0,,0,T,0,,0,T,0,,3,,37,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-11,2016,3,11,,5.7,,-0.7,,2.5,,15.5,,0,,0.2,,0,T,0.2,,0,,27,,39,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-12,2016,3,12,,10.3,,-1.6,,4.4,,13.6,,0,,0,,0,,0,,0,,25,,57,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-13,2016,3,13,,8.1,,0.2,,4.2,,13.8,,0,,0,,0,,0,,0,,27,,33,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-14,2016,3,14,,5.5,,-2.1,,1.7,,16.3,,0,,3.6,,0,T,3.6,,0,,11,,56,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-15,2016,3,15,,9.6,,2.7,,6.2,,11.8,,0,,3,,0,,3,,0,,12,,44,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-16,2016,3,16,,8.3,,2.9,,5.6,,12.4,,0,,6.4,,0,,6.4,,,,6,,44,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-17,2016,3,17,,11.8,,1,,6.4,,11.6,,0,,4,,0,T,4,,,,23,,67,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-18,2016,3,18,,3.2,,-4.8,,-0.8,,18.8,,0,,0,,1.6,,2,,2,,29,,44,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-19,2016,3,19,,0,,-8.3,,-4.2,,22.2,,0,,0,,0,,0,,,,26,,41,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-20,2016,3,20,,1.2,,-8.8,,-3.8,,21.8,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-21,2016,3,21,,5.4,,-7.4,,-1,,19,,0,,0,,0,,0,,,,30,,46,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-22,2016,3,22,,5.1,,-6.1,,-0.5,,18.5,,0,,0,,2,,2.8,,2,,26,,46,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-23,2016,3,23,,2.7,,-2.8,,-0.1,,18.1,,0,,0,,1,,1.4,,3,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-24,2016,3,24,,-1.8,,-6.1,,-4,,22,,0,,0,,4.8,,7.4,,0,,3,,65,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-25,2016,3,25,,1.2,,-1.8,,-0.3,,18.3,,0,,5,,0,,5,,3,,2,,44,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-26,2016,3,26,,4.4,,-3.7,,0.4,,17.6,,0,,0,,0,,0,,1,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-27,2016,3,27,,14,,-4.1,,5,,13,,0,,0,,0,,0,,0,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-28,2016,3,28,,7.9,,2.3,,5.1,,12.9,,0,,21,,0,,21,,,,14,,44,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-29,2016,3,29,,6.6,,-1.2,,2.7,,15.3,,0,,0.8,,0,T,0.8,,,,31,,57,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-30,2016,3,30,,10.2,,-2,,4.1,,13.9,,0,,0.2,,0,,0.2,,,,22,,43,
-73.74,45.47,MONTREAL INTL A,7025251,2016-03-31,2016,3,31,,16.5,,5.7,,11.1,,6.9,,0,,28,,0,,28,,,,18,,37,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-01,2016,4,1,,16.4,,3.2,,9.8,,8.2,,0,,2.4,,0,,2.4,,,,26,,63,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-02,2016,4,2,,9,,-3.1,,3,,15,,0,,2.2,,0,T,2.2,,,,27,,61,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-03,2016,4,3,,-3,,-9.3,,-6.2,,24.2,,0,,0,,0,,0,,,,28,,63,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-04,2016,4,4,,-2.8,,-10,,-6.4,,24.4,,0,,0,,0,,0,,,,4,,32,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-05,2016,4,5,,-0.2,,-9.2,,-4.7,,22.7,,0,,0,,0,,0,,,,26,,50,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-06,2016,4,6,,3.8,,-5.3,,-0.8,,18.8,,0,,0,,10.6,,10.4,,4,,15,,46,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-07,2016,4,7,,4.3,,0.2,,2.3,,15.7,,0,,43.4,,1.4,,45.4,,4,,22,,43,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-08,2016,4,8,,3.9,,-3.7,,0.1,,17.9,,0,,2,,0.2,,2.2,,0,,23,,52,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-09,2016,4,9,,1.7,,-6,,-2.2,,20.2,,0,,0,,0,,0,,0,,34,,39,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-10,2016,4,10,,2.1,,-6.9,,-2.4,,20.4,,0,,0,,0,,0,,,,22,,33,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-11,2016,4,11,,7.4,,-1.4,,3,,15,,0,,14.4,,2.8,,17.6,,2,,15,,39,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-12,2016,4,12,,8.5,,-0.2,,4.2,,13.8,,0,,0.6,,0,,0.6,,,,27,,50,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-13,2016,4,13,,6.3,,-1.9,,2.2,,15.8,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-14,2016,4,14,,9.6,,-2,,3.8,,14.2,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-15,2016,4,15,,13.2,,-0.6,,6.3,,11.7,,0,,0,,0,,0,,,,5,,37,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-16,2016,4,16,,15,,1.2,,8.1,,9.9,,0,,0,,0,,0,,,,6,,35,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-17,2016,4,17,,22,,2.6,,12.3,,5.7,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-18,2016,4,18,,11.7,,4.8,,8.3,,9.7,,0,,12.2,,0,,12.2,,,,4,,43,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-19,2016,4,19,,14.2,,2.4,,8.3,,9.7,,0,,0,T,0,,0,T,,,30,,50,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-20,2016,4,20,,12.5,,0.2,,6.4,,11.6,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-21,2016,4,21,,21.5,,2.3,,11.9,,6.1,,0,,0.2,,0,,0.2,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-22,2016,4,22,,16.5,,6.1,,11.3,,6.7,,0,,8.2,,0,,8.2,,,,32,,39,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-23,2016,4,23,,12.5,,2.1,,7.3,,10.7,,0,,0,,0,,0,,,,29,,35,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-24,2016,4,24,,11.3,,-0.6,,5.4,,12.6,,0,,0,,0,,0,,,,26,,43,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-25,2016,4,25,,9.8,,-0.1,,4.9,,13.1,,0,,0,,0,,0,,,,2,,37,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-26,2016,4,26,,8.4,,0.4,,4.4,,13.6,,0,,0,,0,,0,,,,4,,44,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-27,2016,4,27,,7.1,,-1.3,,2.9,,15.1,,0,,0,,0,,0,,,,25,,44,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-28,2016,4,28,,6.9,,-1.2,,2.9,,15.1,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-29,2016,4,29,,11.6,,-1.6,,5,,13,,0,,0,,0,,0,,,,36,,32,
-73.74,45.47,MONTREAL INTL A,7025251,2016-04-30,2016,4,30,,15.1,,1.2,,8.2,,9.8,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-01,2016,5,1,,10.3,,4.7,,7.5,,10.5,,0,,9.6,,0,,9.6,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-02,2016,5,2,,8.8,,4.4,,6.6,,11.4,,0,,1.4,,0,,1.4,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-03,2016,5,3,,13.8,,1.4,,7.6,,10.4,,0,,0,,0,,0,,,,16,,33,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-04,2016,5,4,,14,,3.7,,8.9,,9.1,,0,,0,T,0,,0,T,,,4,,33,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-05,2016,5,5,,17.2,,5.4,,11.3,,6.7,,0,,0,,0,,0,,,,3,,52,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-06,2016,5,6,,21,,6.4,,13.7,,4.3,,0,,0,,0,,0,,,,5,,39,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-07,2016,5,7,,22.4,,13.2,,17.8,,0.2,,0,,1.4,,0,,1.4,,,,16,,41,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-08,2016,5,8,,13.2,,2.1,,7.7,,10.3,,0,,7.8,,0,,7.8,,,,28,,52,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-09,2016,5,9,,11.5,,1.1,,6.3,,11.7,,0,,0,,0,,0,,,,25,,54,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-10,2016,5,10,,19.2,,6.1,,12.7,,5.3,,0,,0,,0,,0,,,,23,,44,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-11,2016,5,11,,20.7,,4.6,,12.7,,5.3,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-12,2016,5,12,,25.2,,9.2,,17.2,,0.8,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-13,2016,5,13,,21.2,,12.9,,17.1,,0.9,,0,,4.4,,0,,4.4,,,,25,,39,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-14,2016,5,14,,21.4,,8.3,,14.9,,3.1,,0,,5.4,,0,,5.4,,,,22,,54,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-15,2016,5,15,,10.1,,2,,6.1,,11.9,,0,,0.6,,0,,0.6,,,,27,,57,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-16,2016,5,16,,9.6,,2.8,,6.2,,11.8,,0,,0,,0,T,0,T,,,30,,59,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-17,2016,5,17,,14.5,,3.7,,9.1,,8.9,,0,,0.2,,0,,0.2,,,,31,,43,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-18,2016,5,18,,17.8,,5.2,,11.5,,6.5,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-19,2016,5,19,,20.2,,7.8,,14,,4,,0,,0.2,,0,,0.2,,,,35,,41,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-20,2016,5,20,,23.7,,8.3,,16,,2,,0,,0,,0,,0,,,,20,,35,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-21,2016,5,21,,24.8,,11.2,,18,,0,,0,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-22,2016,5,22,,25.7,,11.4,,18.6,,0,,0.6,,0,,0,,0,,,,5,,33,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-23,2016,5,23,,26.5,,11.2,,18.9,,0,,0.9,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-24,2016,5,24,,29,,11.6,,20.3,,0,,2.3,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-25,2016,5,25,,26.3,,12.9,,19.6,,0,,1.6,,0,T,0,,0,T,,,24,,43,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-26,2016,5,26,,24.5,,11.7,,18.1,,0,,0.1,,0,T,0,,0,T,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-27,2016,5,27,,31.7,,13.9,,22.8,,0,,4.8,,1.2,,0,,1.2,,,,21,,48,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-28,2016,5,28,,28.4,,16.1,,22.3,,0,,4.3,,0,,0,,0,,,,4,,35,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-29,2016,5,29,,27.9,,15.8,,21.9,,0,,3.9,,1.4,,0,,1.4,,,,3,,37,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-30,2016,5,30,,29.4,,19.1,,24.3,,0,,6.3,,0,T,0,,0,T,,,22,,56,
-73.74,45.47,MONTREAL INTL A,7025251,2016-05-31,2016,5,31,,25.4,,15.4,,20.4,,0,,2.4,,0,,0,,0,,,,26,,48,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-01,2016,6,1,,24.8,,13.4,,19.1,,0,,1.1,,0,,0,,0,,,,3,,35,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-02,2016,6,2,,22.1,,18.3,,20.2,,0,,2.2,,6.4,,0,,6.4,,,,14,,37,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-03,2016,6,3,,26.4,,16.7,,21.6,,0,,3.6,,0,,0,,0,,,,25,,37,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-04,2016,6,4,,26.6,,14.1,,20.4,,0,,2.4,,0,,0,,0,,,,,,<31,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-05,2016,6,5,,19.4,,15,,17.2,,0.8,,0,,32,,0,,32,,,,11,,59,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-06,2016,6,6,,23.1,,17,,20.1,,0,,2.1,,1,,0,,1,,,,23,,57,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-07,2016,6,7,,22.5,,12.7,,17.6,,0.4,,0,,1.2,,0,,1.2,,,,24,,57,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-08,2016,6,8,,13.9,,8.7,,11.3,,6.7,,0,,1,,0,,1,,,,27,,48,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-09,2016,6,9,,14.1,,7.9,,11,,7,,0,,0.2,,0,,0.2,,,,29,,52,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-10,2016,6,10,,20.8,,8.1,,14.5,,3.5,,0,,0,,0,,0,,,,24,,41,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-11,2016,6,11,,16.1,,11.2,,13.7,,4.3,,0,,0,T,0,,0,T,,,10,,33,
-73.74,45.47,MONTREAL INTL A,7025251,2016-06-12,2016,6,12,,16,,10.3,,13.2,,4.8,,0,,0,T,0,,0,T,,,30,,63,
