Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-01-25,2008,1,25,,-4.8,,-19.5,,-12.2,,30.2,,0,,,M,,M,0,,11,,26,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-01-26,2008,1,26,,-4.4,,-14.9,,-9.7,,27.7,,0,,,M,,M,0,,11,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-01-27,2008,1,27,,-7,,-13.3,,-10.2,,28.2,,0,,,M,,M,0,,11,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-01-28,2008,1,28,,-2.9,,-14.6,,-8.8,,26.8,,0,,,M,,M,0,,10,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-01-29,2008,1,29,,-0.9,,-11.8,,-6.4,,24.4,,0,,,M,,M,0,,11,,5,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-01-30,2008,1,30,,4.7,,-9.3,,-2.3,,20.3,,0,,,M,,M,16.3,,7,,24,,80,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-01-31,2008,1,31,,-5.5,,-9.9,,-7.7,,25.7,,0,,,M,,M,0,,4,,26,,50,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-01,2008,2,1,,-4.5,,-9,,-6.8,,24.8,,0,,,M,,M,38,,4,,6,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-02,2008,2,2,,-3.6,,-7,,-5.3,,23.3,,0,,,M,,M,1.8,,,,28,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-03,2008,2,3,,0.8,,-5.6,,-2.4,,20.4,,0,,,M,,M,0.2,,16,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-04,2008,2,4,,-2.1,,-5.7,,-3.9,,21.9,,0,,,M,,M,0.4,,17,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-05,2008,2,5,,1.3,,-5.6,,-2.2,,20.2,,0,,,M,,M,4.8,,18,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-06,2008,2,6,,-0.5,,-8.4,,-4.5,,22.5,,0,,,M,,M,0.8,,17,,3,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-07,2008,2,7,,-8,,-10.4,,-9.2,,27.2,,0,,,M,,M,0.4,,17,,6,,54,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-08,2008,2,8,,-2.3,,-9.3,,-5.8,,23.8,,0,,,M,,M,0,,17,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-09,2008,2,9,,-0.2,,-6.8,,-3.5,,21.5,,0,,0,,,M,3.1,,17,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-10,2008,2,10,,1.4,,-13,,-5.8,,23.8,,0,,,M,,M,0.9,,21,,26,,65,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-11,2008,2,11,,-13,,-16.5,,-14.8,,32.8,,0,,,M,,M,0.2,,17,,26,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-12,2008,2,12,,-11.7,,-19.8,,-15.8,,33.8,,0,,,M,,M,1,,17,,6,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-13,2008,2,13,,-4.2,,-13.4,,-8.8,,26.8,,0,,0,,,M,15.1,,24,,5,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-14,2008,2,14,,-3,,-17.5,,-10.3,,28.3,,0,,,M,,M,0.2,,26,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-15,2008,2,15,,-0.9,,-16.4,,-8.7,,26.7,,0,,0,,,M,3.8,,33,,26,,54,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-16,2008,2,16,,-8.7,,-20.1,,-14.4,,32.4,,0,,,M,,M,0.2,,32,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-17,2008,2,17,,2.8,,-12.1,,-4.7,,22.7,,0,,,M,,M,4.9,,32,,16,,50,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-18,2008,2,18,,7.4,,0.3,,3.9,,14.1,,0,,,M,,M,0.8,,27,,23,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-19,2008,2,19,,1.3,,-9.9,,-4.3,,22.3,,0,,,M,,M,0.6,,21,,25,,61,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-20,2008,2,20,,-9.3,,-15,,-12.2,,30.2,,0,,,M,,M,0.2,,21,,26,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-21,2008,2,21,,-8.4,,-17.7,,-13.1,,31.1,,0,,,M,,M,0,,20,,26,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-22,2008,2,22,,-6.4,,-14.4,,-10.4,,28.4,,0,,0,,,M,1.3,,20,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-23,2008,2,23,,-3.9,,-11.7,,-7.8,,25.8,,0,,,M,,M,0.2,,21,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-24,2008,2,24,,1.3,,-10.8,,-4.8,,22.8,,0,,,M,,M,0,,21,,24,,52,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-25,2008,2,25,,1.5,,-6.1,,-2.3,,20.3,,0,,,M,,M,0,,21,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-26,2008,2,26,,0.2,,-4.7,,-2.3,,20.3,,0,,,M,,M,6,,21,,3,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-27,2008,2,27,,-4.7,,-12.3,,-8.5,,26.5,,0,,0,,,M,1.7,,23,,3,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-28,2008,2,28,,-12.3,,-19.5,,-15.9,,33.9,,0,,,M,,M,0.2,,23,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-02-29,2008,2,29,,-5.9,,-23.2,,-14.6,,32.6,,0,,,M,,M,0,,23,,15,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-01,2008,3,1,,-0.5,,-7.7,,-4.1,,22.1,,0,,0,,,M,6.8,,34,,32,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-02,2008,3,2,,-2.1,,-12.7,,-7.4,,25.4,,0,,,M,,M,0.2,,33,,26,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-03,2008,3,3,,6.9,,-9.1,,-1.1,,19.1,,0,,,M,,M,0,,32,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-04,2008,3,4,,7.1,,-8.4,,-0.7,,18.7,,0,,,M,,M,3.2,,26,,5,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-05,2008,3,5,,-4.3,,-8.7,,-6.5,,24.5,,0,,,M,,M,26.6,,26,,4,,78,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-06,2008,3,6,,1.3,,-11.2,,-5,,23,,0,,,M,,M,0,,26,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-07,2008,3,7,,5.2,,-4.9,,0.2,,17.8,,0,,0,,,M,4.2,,26,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-08,2008,3,8,,0.5,,-6.2,,-2.9,,20.9,,0,,,M,,M,31.2,,29,,5,,89,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-09,2008,3,9,,-5.7,,-12.3,,-9,,27,,0,,,M,,M,1.3,,31,,26,,54,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-10,2008,3,10,,-4.6,,-15.1,,-9.9,,27.9,,0,,,M,,M,0.2,,29,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-11,2008,3,11,,0.8,,-13.2,,-6.2,,24.2,,0,,,M,,M,0,,29,,23,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-12,2008,3,12,,1.4,,-10.3,,-4.5,,22.5,,0,,0,,,M,2.5,,29,,35,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-13,2008,3,13,,-6.2,,-14.1,,-10.2,,28.2,,0,,0,,,M,1,,30,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-14,2008,3,14,,-1.1,,-8.1,,-4.6,,22.6,,0,,,M,,M,0.2,,32,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-15,2008,3,15,,-0.4,,-6,,-3.2,,21.2,,0,,,M,,M,2.2,,32,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-16,2008,3,16,,1.6,,-8.2,,-3.3,,21.3,,0,,,M,,M,0,,31,,36,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-17,2008,3,17,,-1.4,,-11.3,,-6.4,,24.4,,0,,,M,,M,0,,31,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-18,2008,3,18,,2.5,,-11.5,,-4.5,,22.5,,0,,,M,,M,0,,30,,16,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-19,2008,3,19,,2.4,,0.3,,1.4,,16.6,,0,,,M,,M,10.3,,31,,14,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-20,2008,3,20,,3.9,,-6,,-1.1,,19.1,,0,,0,,,M,2.9,,30,,30,,52,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-21,2008,3,21,,-2.8,,-10.1,,-6.5,,24.5,,0,,,M,,M,0.2,,28,,29,,63,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-22,2008,3,22,,-1.7,,-10.5,,-6.1,,24.1,,0,,,M,,M,0,,28,,27,,56,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-23,2008,3,23,,-5,,-11.4,,-8.2,,26.2,,0,,,M,,M,0,,28,,26,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-24,2008,3,24,,-3.3,,-12.1,,-7.7,,25.7,,0,,,M,,M,0,,28,,26,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-25,2008,3,25,,2.8,,-10.5,,-3.9,,21.9,,0,,,M,,M,,M,27,,20,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-26,2008,3,26,,5.1,,-2.5,,1.3,,16.7,,0,,,M,,M,,M,26,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-27,2008,3,27,,4.3,,-1.6,,1.4,,16.6,,0,,,M,,M,0,,23,,28,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-28,2008,3,28,,2,,-7.3,,-2.7,,20.7,,0,,,M,,M,0.3,,20,,34,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-29,2008,3,29,,-1.1,,-10.4,,-5.8,,23.8,,0,,,M,,M,0,,19,,29,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-30,2008,3,30,,2.1,,-9.7,,-3.8,,21.8,,0,,,M,,M,0,,19,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-03-31,2008,3,31,,3.1,,-0.6,,1.3,,16.7,,0,,,M,,M,3.4,,16,,14,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-01,2008,4,1,,13,,-1.1,,6,,12,,0,,,M,,M,7.8,,14,,26,,78,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-02,2008,4,2,,1.6,,-4.6,,-1.5,,19.5,,0,,,M,,M,0,,12,,29,,74,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-03,2008,4,3,,7.3,,-3.6,,1.9,,16.1,,0,,,M,,M,0,,12,,27,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-04,2008,4,4,,4.1,,-1.7,,1.2,,16.8,,0,,0,,,M,5.9,,9,,6,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-05,2008,4,5,,8.5,,-0.2,,4.2,,13.8,,0,,,M,,M,0,,9,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-06,2008,4,6,,9.2,,0.6,,4.9,,13.1,,0,,,M,,M,0,,3,,11,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-07,2008,4,7,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-08,2008,4,8,,12.9,,3.7,,8.3,,9.7,,0,,,M,,M,0,,,,14,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-09,2008,4,9,,15.8,,2.4,,9.1,,8.9,,0,,,M,,M,0,,,,26,,46,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-10,2008,4,10,,8.8,,0.1,,4.5,,13.5,,0,,,M,,M,0,,,,27,,54,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-11,2008,4,11,,3.4,,-2.4,,0.5,,17.5,,0,,,M,,M,3.4,,,,4,,39,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-12,2008,4,12,,3.3,,0.3,,1.8,,16.2,,0,,,M,,M,13.1,,3,,5,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-13,2008,4,13,,5.6,,-0.6,,2.5,,15.5,,0,,,M,,M,0.2,,,,29,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-14,2008,4,14,,9.6,,-0.6,,4.5,,13.5,,0,,,M,,M,0,,,,32,,37,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-15,2008,4,15,,11.2,,-1,,5.1,,12.9,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-16,2008,4,16,,18.3,,2.6,,10.5,,7.5,,0,,,M,,M,0,,,,24,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-17,2008,4,17,,23.9,,1.7,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-18,2008,4,18,,21.5,,4.3,,12.9,,5.1,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-19,2008,4,19,,19.1,,6.4,,12.8,,5.2,,0,,,M,,M,0,,,,4,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-20,2008,4,20,,21.1,,4.7,,12.9,,5.1,,0,,,M,,M,0,,,,4,,33,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-21,2008,4,21,,21.4,,5.7,,13.6,,4.4,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-22,2008,4,22,,25,,8,,16.5,,1.5,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-23,2008,4,23,,24.4,,9,,16.7,,1.3,,0,,,M,,M,1.9,,,,32,,63,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-24,2008,4,24,,20,,6.4,,13.2,,4.8,,0,,,M,,M,0,,,,30,,32,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-25,2008,4,25,,20.2,,6.2,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-26,2008,4,26,,21.5,,8.4,,15,,3,,0,,,M,,M,0.6,,,,14,,57,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-27,2008,4,27,,20.7,,11.1,,15.9,,2.1,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-28,2008,4,28,,14.1,,8.5,,11.3,,6.7,,0,,,M,,M,24.8,,,,15,,52,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-29,2008,4,29,,8.6,,0.2,,4.4,,13.6,,0,,,M,,M,4.3,,,,34,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-04-30,2008,4,30,,9.7,,-0.4,,4.7,,13.3,,0,,,M,,M,0,,,,28,,41,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-01,2008,5,1,,11.3,,1.1,,6.2,,11.8,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-02,2008,5,2,,15.7,,2.1,,8.9,,9.1,,0,,,M,,M,0,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-03,2008,5,3,,13.2,,7.4,,10.3,,7.7,,0,,,M,,M,5.4,,,,12,,50,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-04,2008,5,4,,14.8,,6.3,,10.6,,7.4,,0,,,M,,M,2.8,,,,14,,44,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-05,2008,5,5,,18,,4.4,,11.2,,6.8,,0,,,M,,M,0.3,,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-06,2008,5,6,,18.9,,7.3,,13.1,,4.9,,0,,,M,,M,0,,,,28,,48,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-07,2008,5,7,,17.7,,3.9,,10.8,,7.2,,0,,,M,,M,7.4,,,,13,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-08,2008,5,8,,17.4,,5.7,,11.6,,6.4,,0,,,M,,M,0.5,,,,31,,54,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-09,2008,5,9,,15.8,,4.7,,10.3,,7.7,,0,,,M,,M,,M,,,,,<31,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-10,2008,5,10,,18.8,,7.4,,13.1,,4.9,,0,,,M,,M,,M,,,3,,35,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-11,2008,5,11,,19.8,,7.3,,13.6,,4.4,,0,,,M,,M,,M,,,5,,43,
-73.74,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL,702S006,2008-05-12,2008,5,12,,18.4,,9.1,,13.8,,4.2,,0,,,M,,M,,M,,,11,,37,
